Должность,Работодатель,ЗП от (т.р.),ЗП до (т.р.),Средний совокупный доход при графике 2/2 по 12 часов,В час,"Длительность 
смены","Требуемый
опыт",Труд-во,График,"Частота 
выплат",Льготы,Обязаности,Ссылка
Менеджер по продажам,ХРОМ,80.0,120.0,,,'1-3,От 1 года до 3 лет,ТК,"1/3, 5/2",,форма,"Консультирование клиентов, заключение договоров посредством консультации в офисе и дистанционно; Оперативное реагирование на информацию, поступающую от клиента; Сбор первичной документальной информации; Работа со входящим потоком клиентов очно и по телефону; Ведение телеграм чатов с клиентами.",https://hh.ru/vacancy/124505188
Менеджер по продажам металлопроката,Металлоторг,45.0,150.0,,,'3-4,От 1 года до 3 лет,ТК,3/4,,обучение,"Выполнение планов продаж Ведение переговоров по телефону, заключение договоров. Работа с существующими клиентами. Поиск перспективных клиентов.",https://hh.ru/vacancy/123875443
Менеджер по продажам,Регионстандарт,60.0,,,,,От 1 года до 3 лет,ТК,5/2,,"форма, обучение","Обзвон по готовой теплой базе, без поиска клиентов; - Консультирование по образовательным продуктам компании, подбор и формирование предложения для клиента; - Контроль и доведение клиента до сделки; - Выполнение планов по продажам и нормы звонков; - Работа в CRM системе.",https://hh.ru/vacancy/123995315
Продавец-консультант/Менеджер по работе с клиентами,Гранит,60.0,90.0,,,,От 1 года до 3 лет,ТК,5/2,Ежемесячно,"премии, бонус, бонусы, обучение","Консультировать клиентов по ассортименту памятников и дополнительных услуг. ️ Помогать с выбором материалов, оформлением и дизайном изделий. ️ Рассчитывать стоимость заказов и...",https://hh.ru/vacancy/124916774
Менеджер активных продаж,Вектор,100.0,,,,,От 1 года до 3 лет,ТК,5/2,,,"Продажа оборудования и услуг сервиса. Холодные звонки, обработка входящих заявок. Поиск и привлечение новых клиентов. Проведение встреч на производстве заказчика. ",https://hh.ru/vacancy/124756707
Менеджер по продажам мебели и работе с клиентами,Мягкое Место,70.0,,,,,От 1 года до 3 лет,ТК,5/2,,"бонус, бонусы, скидки, обучение","Консультирование клиентов Работа с каталогами, просчеты, подготовка коммерческого предложения для клиента Презентация продукции в салоне и онлайн Заключение договоров, оформление заказов Работа с проектами",https://hh.ru/vacancy/124836126
Менеджер по работе с клиентами (Games),KingBoost,50.0,80.0,,,,От 1 года до 3 лет,ТК,"5/2, 2/4",Еженедельно,обучение,"Общение с клиентами в чате, помощь при оформлении заказа; • Консультация клиента в выборе услуги на сайте; • Работа с существующей базой клиентов; • Обработка заказов в CRM; • Помощь клиентам в проблемных ситуациях.",https://hh.ru/vacancy/124612394
Менеджер по работе с клиентами(автозапчасти),"АЛДИС, официальный дилер BMW",75.0,,,,,От 1 года до 3 лет,ТК,5/2,,,"Качественно продавать и консультировать клиентов по техническим характеристикам, комплектациям, стоимости запчастей и дополнительного оборудования. - Оформлять витрины и контролировать их состояние...",https://hh.ru/vacancy/121897390
Менеджер по продажам спецодежды,Алтын Спецодежда,80.0,,,,,От 1 года до 3 лет,ТК,5/2,,,"Выстраивание долгосрочных отношений с корпоративными клиентами; Поиск и привлечение к сотрудничеству новых клиентов; Проведение переговоров и презентаций с клиентами на их территории; Сопровождение сделок с клиентом (заключение договора, документооборот, своевременность поставки товара, контроль оплаты).",https://hh.ru/vacancy/124600874
Менеджер по продажам (B2B),Fersol,78.0,500.0,,,,От 1 года до 3 лет,ТК,5/2,,форма,"Холодный поиск и привлечение новых клиентов; Формирование коммерческих предложений клиентам, подготовка и защита предложений; Успешное закрытие сделок, увеличение продаж; Работа в CRM; Назначение и проведение встреч с ЛПР.",https://hh.ru/vacancy/125155394
Менеджер по продажам в школу дополнительного образования,Международная Школа Профессий (ИП Тенишева Татьяна Хамзяновна),50.0,75.0,,,,Нет опыта,ТК,2/2,,обучение,"Работа с входящими заявками клиентов (звонки, переписка, личное консультирование) - без &quot;холодных&quot; звонков; Консультирование клиентов по продуктам компании (онлайн и очные курсы) и их продажа (только теплые продажи) ; Выявлять потребности клиентов и находить персональный подход; Ведение CRM-системы на всех этапах взаимодействия с клиентом; Документооборот, заключение договоров с клиентом; Выполнение плана продаж.",https://hh.ru/vacancy/124562462
Менеджер по работе с клиентами,Якутина Екатерина Юрьевна,40.0,60.0,,,,От 1 года до 3 лет,ТК,2/2,,обучение,"🖌Работа с теплой и холодной базой клиентов (исходящие звонки, переписка) 🖌Продажа абонементов и путевок в хобби -клуб 🖌Заключение договоров 🖌Работа с CRM-системой Оплата: Почасовая +% от выполненного плана 15000-40000",https://hh.ru/vacancy/124893149
Региональный менеджер по продажам БОПП плёнки ПФО,ИСРАТЭК,,,,,,От 3 до 6 лет,ТК,5/2,,"ДМС, обучение","Устанавливать и развивать прочные отношения с клиентами в целом и лицами, принимающими решения. Проводить переговоры на уровне руководителей отделов, первых...",https://hh.ru/vacancy/125260998
Менеджер по продажам в розничный зал,Глобал-Авто,50.0,,,,,От 1 года до 3 лет,ТК,2/2,,,"Поддержание порядка в розничном зале - Контроль наполнения витрины, своевременное выставление ценников - Консультирование покупателей - Реализация ассортимента розничного зала 📍 Адрес: г. Тольятти, Обводное шоссе, 10 Присоединяйтесь к нам и станьте частью динамичной и успешной команды &quot;Глобал Авто&quot;! Развивайтесь вместе с нами и достигайте новых высот в сфере продаж! 🚀🔝",https://hh.ru/vacancy/124786432
Менеджер по продажам изделий из пластика (ППИ),Ол-Трейд,,150.0,,,,От 1 года до 3 лет,ТК,5/2,,,поиск клиентов (холодные звонки). ведение сделок от начала и до конца. работа в офисе или удаленка (важен результат).,https://hh.ru/vacancy/124631318
"Менеджер по продажам Wildberries (в офис, г.Тольятти)",Лялина Валерия Сергеевна,45.0,80.0,,,,Нет опыта,ТК,5/2,,обучение,"Анализ конкурентов -Работа в внутренней рекламой в кабинете -Контроль цен и остатков -Участие в акциях -Создание поставок и поиск слотов на поставки -Помощь главному менеджеру в настройке рекламы -Ответы на отзывы и вопросы -Организация и отслеживание процессов по выкупам товаров Вы наш человек, если: -Уже работали с ВБ (курсы или практика — плюс) -Уверенно владеете Excel, Google-документами -Ответственны, внимательны к деталям и готовы развиваться Что предлагаем: • З/п 45 000 – 80 000 руб. • Возможность роста по ЗП. • Работа в офисе с 8:00 до 16:00 с ПН по ПТ. • Обучение и поддержку наставника. Готовы рассмотреть резюме только от кандидатов из Тольятти в офис. Давай работать вместе!",https://hh.ru/vacancy/125286625
Менеджер по продажам техники Apple,Pro:Store,65.0,80.0,,,,От 1 года до 3 лет,ТК,2/2,2 раза в месяц,скидки,"1. Консультирование клиентов, помощь в выборе техники 2. Оформление рассрочек 3. Продажа аксессуаров 4. Ведение отчетности 5. Выполнение планов продаж 6. Идеальное обслуживание клиентов , на удовлетворенность на 100% Вам точно к нам, если вы: 1. Энергичный, эмпатичный и ответственный 2. С Опытом в прямых живых продажах 3. Умеете налаживать контакт с людьми 4. С желанием развиваться и зарабатывать 5. Профессионал своего дела",https://hh.ru/vacancy/124790414
Менеджер по продажам в стоматологию,Дентал Формула,80.0,,,,,От 1 года до 3 лет,ТК,5/2,,"бонус, бонусы, скидки, транспорт","Работать с пациентами, уже пришедшими на первичный прием у врача • Помогать пациенту разобраться в плане лечения, ориентироваться по этапам, срокам, стоимости • Сопровождать пациента на всех этапах принятия решения: от обсуждения до старта лечения • Поддерживать лояльность и доверие, быть «связующим звеном» между пациентом и клиникой • Вести коммуникации и учет в CRM, взаимодействовать с врачами и администраторами Кого мы ищем: • У вас есть опыт в продажах или клиентском сервисе (в медицине, услугах, фитнесе и т.п.) • Вы умеете находить подход к разным людям и говорить на языке клиента • Вы тактичны, внимательны, и при этом уверенно доводите до результата • Умеете разбирать возражения, не давите — а разговариваете и помогаете • Стремитесь к росту и видите в медицине — профессию с будущим Почему стоит выбрать нас: Мы — федеральная сеть стоматологических клиник, с четкими стандартами, сильной управленческой командой и настоящим вниманием к сотрудникам. Сейчас у вас есть возможность войти в эту команду и выстроить свою карьеру в перспективной и востребованной сфере. Жмите «Откликнуться», чтобы обсудить детали!",https://hh.ru/vacancy/125255602
Ведущий менеджер по продажам,Роадкард,100.0,130.0,,,,От 1 года до 3 лет,ТК,5/2,,,"продажа топлива по безналичному расчету (топливные карты) исходящие звонки потенциальным клиентам выявление потребностей, составление и отправка КП. формирование собственной базы клиентов полный цикл продаж от первого звонка до закрытия сделки ведение привлеченных клиентов",https://hh.ru/vacancy/125018294
Менеджер по работе с клиентами,Имплант.ру Глобал,60.0,,,,,От 1 года до 3 лет,ТК,5/2,,ДМС,"Прием и обработка заказов от клиентов; Оформление заказов в 1С; Ведение складского учета, мат. ответственность, работа с кассой; Контроль своевременности отгрузок и оплаты заказов; Взаимодействие с центральным офисом, отчетность, Активная работа с действующей клиентской базой, привлечение новых клиентов, телефонные звонки",https://hh.ru/vacancy/120646847
Менеджер по работе с клиентами,Кредитный Сервис,58.0,,,,,Нет опыта,ТК,5/2,,обучение,Работа по клиентской базе; Подписание договоров с клиентами в офисе или дистанционно; Внесение данных в общую базу; Отчётность пo проделанной работе.,https://hh.ru/vacancy/124997100
Менеджер по продажам,Онлайн-школа Тетрика,70.0,100.0,,,,От 1 года до 3 лет,ТК,5/2,,"скидки, обучение","Работа с базой клиентов, которые прошли первый урок с преподавателем (без холодного поиска) Консультация клиентов по продуктам Тетрики: основная задача продажа обучения в режиме телефонного диалога Показывать ученикам ценность продукта и мотивировать на обучение Исходящие звонки, общение с клиентами в мессенджерах Ведение отчетности о проделанной работе в программе amoCrm Выполнение планов продаж и нормы звонков Наши ожидания: опыт работы в b2c продажах от 6 месяцев Знание этапов продаж (воронки продаж) Умение закрыть сделку в режиме диалога, умение работать с возражениями Умение работать в режиме многозадачности",https://hh.ru/vacancy/125460917
Менеджер по продажам ТД-Лазер,ТД-Лазер,70.0,200.0,,,,От 1 года до 3 лет,ТК,5/2,,обучение,Работа с текущей клиентской базой: генерация новых продаж из существующей базы клиентов.  Привлечение новых клиентов: расширение клиентской базы.  ,https://hh.ru/vacancy/124276161
Менеджер по продаже недвижимости,СЗ ПАРК,100.0,,,,,От 1 года до 3 лет,ТК,5/2,,,Встреча гостей/покупателей Грамотное консультирование потенциальных покупателей по способам приобретения квартир Организация и проведение сделки купли-продажи по ДДУ,https://hh.ru/vacancy/124710653
Ведущий менеджер по работе с клиентами,Банк ПСБ,90.0,,,,,Нет опыта,ТК,5/2,,"ДМС, скидки","Продажа продуктов и услуг Банка (кредиты, банковские карты, вклады, страховые услуги, ПИФ) Работа с физическими лицами (обработка заявлений клиентов, консультирование клиентов) Операционная деятельность (выдача вклада, кредита, дебетовые кары, наследство) Осуществлять звонки потенциальным и действующим клиентам Выполнение плановых показателей Что важно для нас: Опыт работы на аналогичной должности приветсвуется Грамотная речь Опыт в продажах Активная жизненная позиция Тебе нравится общаться с людьми Что предлагаем: Официальное оформление в соответствии с ТК РФ График работы: 5/2 Конкурентный уровень дохода Доплата к отпуску и больничному листу «Кафетерий льгот»: ДМС для работника и членов семьи, возмещение затрат на отдых, спортивные услуги, покупки на маркетплейсе «ПСБ Маркет» Дополнительные льготы при заключении брака и рождении детей Материальная поддержка в сложных жизненных ситуациях Бесплатная программа поддержки работников: юридические, финансовые и психологические консультации, помощь в бытовых вопросах, автопомощь, корпоративные скидки, профориентация детей работников Возможность профессионального развития и прохождения внутреннего и внешнего профессионального обучения Корпоративная паритетная пенсионная программа",https://hh.ru/vacancy/125147142
Менеджер отдела продаж автомобилей,Альфа-Моторс,45.0,200.0,,,,От 1 года до 3 лет,ТК,2/2,2 раза в месяц,обучение,"Заключение контрактов; Прием входящих звонков; Консультирование клиентов в автосалоне, демонстрация автомобилей, проведение тест-драйвов; Ведение базы клиентов; Контролирование процесса оформления проданных автомобилей, постановки на учет, подготовки к выдаче, установки дополнительного оборудования и своевременно осуществление выдачи автомобилей клиентам; Выявление потребностей клиентов в дополнительном оборудовании и осуществление продажи дополнительного оборудования клиентам; Выдача автомобилей;",https://hh.ru/vacancy/124624340
Менеджер по оптовым продажам автозапчастей,Интерком-ТЛТ,70.0,,,,,От 1 года до 3 лет,ТК,5/2,2 раза в месяц,"премии, обучение","Работа в офисе, ведение переговоров с постоянными клиентами по телефону, дистанционно. Поддержка и сопровождение существующей клиентской базы (без поиска) Консультирование клиентов по товарам компании Оформление и ведение заказов в программе 1С Предприятие 8.2 Контроль отгрузки и оплаты, контроль выполнения договорных обязательств, дебиторской задолженности Отчетность в рамках корпоративных стандартов",https://hh.ru/vacancy/125097277
Начинающий менеджер по продажам,Яндекс Крауд,55.0,,,,,Нет опыта,ТК,5/2,,"страхование, бонус, бонусы, скидки, обучение",Звонить по готовой базе компаний. Общаться с руководителями компаний и договариваться о сотрудничестве. Вести клиентов до запуска.,https://hh.ru/vacancy/124741058
Менеджер активных продаж,ПОЛИКОМБ,70.0,,,,,От 1 года до 3 лет,ТК,5/2,,подарки,Развитие оптовых продаж. Поиск новых партнёров и развитие действующих клиентов. Формирование и реализация стратегии продвижения продукции. Проведение переговоров и заключение...,https://hh.ru/vacancy/124356217
Менеджер по продажам (Яндекс Поиск для турецких сайтов),Яндекс Крауд,,82.0,,,'9-18,Нет опыта,ТК,5/2,,"страхование, бонус, бонусы, скидки, обучение","Связываться с владельцами сайтов, которые подавали заявку в Яндекс Поиск, но получили отказ. Рассказывать о причинах отказа и вовлекать в...",https://hh.ru/vacancy/124477481
Менеджер по продажам морских контейнеров,Бокскипер,50.0,150.0,,,,От 1 года до 3 лет,ТК,5/2,,"обучение, транспорт",Обработка входящей линии в црм; Подбор подходящего морского контейнера в нужном регионе; Заключение договоров; Подбор транспорта если нужна доставка.,https://hh.ru/vacancy/124311591
Менеджер по продажам,ВолгаДеталь,,120.0,,,,От 1 года до 3 лет,ТК,5/2,,обучение,Построение и развитие продаж на вверенной территории. Поддержание существующей клиентской базы. Работа с дебиторской задолженностью. Отчетность о текущей деятельности.,https://hh.ru/vacancy/124410271
Менеджер по работе с клиентами,СКЦ Труд-Эксперт,80.0,200.0,,,,От 1 года до 3 лет,ТК,5/2,,"форма, бонус","изучение большого количества информации, связанной с предоставляемыми услугами звонить потенциальным клиентам, рассказывать об услугах компании по трем направлениям охрана труда, экология, учебный центр искать и привлекать новых клиентов расширять клиентскую базу, поддерживать долгосрочные отношения с клиентами проводить презентации услуг консультировать потенциальных клиентов по вопросам охраны труда, экологии и продуктам учебного центра умение работать с нормативной документацией размещать рекламные материалы договариваться о встречах, самостоятельно проводить встречи и выезжать к клиенту вести переговоры с представителями юридических лиц, предпринимателями и бизнесменами по всей России сопровождать клиента от начала до совершения сделки и подписания договора выполнять планы по продажам",https://hh.ru/vacancy/124421949
Менеджер по работе с клиентами,Глобал Тюнинг,,,,,,От 1 года до 3 лет,ТК,4/2,,"бонус, бонусы, обучение",Консультирование по автоакустике Подбор оборудования под задачи клиента Демонстрация возможностей систем Оформление заказов Развитие автозвука в городе Достижение поставленных плановых показателей,https://hh.ru/vacancy/120640400
Менеджер продаж в офис (Банкротство физических лиц),Аристократ,100.0,250.0,,,,Более 6 лет,ТК,5/2,,,Обработка только входящих теплых и горячих заявок. - Консультация клиентов в офисе. - Консультация клиентов удаленно. - Подписание договоров.,https://hh.ru/vacancy/124725927
Клиентский менеджер удаленных продаж,СБЕР,79.4,,,,,Нет опыта,ТК,5/2,,"ДМС, страхование, скидки, обучение, транспорт","Развивать бизнес клиентов, подбирая решения от Сбера. Предлагать предпринимателям продукты, персонально подобранные им системой искусственного интеллекта. Продавать продукты и услуги...",https://hh.ru/vacancy/125148340
Менеджер по продажам автозапчастей для грузовых автомобилей,ДЖЕЙКЕТ РАБОТА,80.0,120.0,,,,Нет опыта,ТК,5/2,,"форма, обучение, транспорт","подбор, консультирование и продажа запасных частей в наличии и на заказ; прием входящих звонков и сообщений, работа с интернет-заказами; работа с действующей клиентской базой и её развитие; привлечение новых клиентов (звонки, личные встречи при необходимости); контроль дебиторской задолженности; приём и отгрузка товара; участие в инвентаризации и пополнении склада.",https://hh.ru/vacancy/124374374
Менеджер по продажам,ТМК,70.0,,,,,От 1 года до 3 лет,ТК,5/2,Ежемесячно,"бонус, скидки, обучение","Продажа ассортимента товара юридическим лицам Поиск клиентской базы в регионе/регионах. Заключение договоров с потенциальными покупателями. Взаимодействие с представителями клиентов. Коммуникация с отделами компании. Ведение документации, в том числе по ЭДО. Присоединяйтесь к нашей энергичной и амбициозной команде, где ваши навыки продаж будут признаны и вознаграждены! В качестве активного менеджера по продажам в ТМК у вас будет возможность оказать существенное влияние на траекторию нашего роста, одновременно продвигая свою профессиональную карьеру. Готовы принять вызов? Подавайте заявку прямо сейчас и давайте вместе установим новые рекорды продаж!",https://hh.ru/vacancy/124084381
Специалист по работе с клиентами (физические лица),Тольяттихимбанк,,,,,,От 1 года до 3 лет,ТК,5/2,,,"консультирование клиентов, прием, оформление заявок на кредит, выдача кредита; консультирование, прием, выдача, оформление и пролонгирование договоров вкладов; работа с завещательными распоряжениями; оформление и выдача пластиковых карт, операции с использованием технологии пластиковых карт; открытие, закрытие, ведение текущих счетов; ведение приходных, расходных операций физ.лиц; привлечение клиентов; сведение кассы дополнительного офиса в конце операционного дня. Ваши навыки: опыт работы в операционной деятельности банка; знание законодательства РФ по банковской деятельности; высокий уровень клиентоориентированности, грамотная письменная и устная речь; уверенный пользователь ПК, знание пакета программ MS Office (Word,Excel,Outlook); исполнительность, ответственность, коммуникабельность, доброжелательность, стрессоустойчивость, умение работать в команде и в условиях многозадачности.",https://hh.ru/vacancy/125134167
Менеджер активных продаж,Первые Технологии,,,,,,От 3 до 6 лет,ТК,5/2,,обучение,"Пройти путь менеджера от первых сделок до руководителя отдела продаж Оперативно работать с входящим трафиком и базой! Проведение встреч с Клиентами, как на нашей, так и на их территории. Проводить презентаций оборудования и переговоры с первыми лицами компаний. Чего мы ждем от вас: Релевантный опыт в продажах ; Опыт заключения договоров со стоимостью от 1 млн. будет Вашим преимуществом; Грамотная устная и письменная речь; Знание Microsoft Office, опыт работы с CRM, знание офисной техники; Энергичность, высокий уровень эмпатии, душевность и уверенность в себе; Что предлагаем мы: Место работы: Тольятти, Новозаводская улица, 14А График работы: пн-пт с 9:00 до 18:00, суб, воск. выходные Работу в крупной динамично развивающейся компании. Свой выставочный зал. Ввод в должность и адаптация в компании. Обучение специфике бизнес-процессов. Высокий доход (выше рынка) Карьерный рост. Смелее откликайся, перезвоним в течение дня или пиши в чат hh.ru – задавай любой вопрос. Европейские производители ушли с рынка, самое время заполнить эту нишу, откликайся первым и продавай на большую долю рынка!",https://hh.ru/vacancy/125248605
Менеджер по работе с клиентами,Be/Bright,35.0,45.0,,,,От 1 года до 3 лет,ТК,5/2,,,являться контактным лицом компании - результативно взаимодействовать с клиентами компании - мониторинг и анализ использования клиентом продукта.,https://hh.ru/vacancy/124423415
Менеджер по продажам,ЭКСПРЕСС,35.0,40.0,,,,Нет опыта,ТК,64/27,2 раза в месяц,обучение,"Телефонные продажи, поддержание и развитие деловых отношений с действующими клиентами, консультирование клиентов о продукции компании, поступлении новой продукции, ее характеристиках, сфере применения; Контроль соблюдения контрактных условий; Проверка правильности заполнения договоров, УПД, контроль их наличия; Ведение переговоров и проведение презентаций; Эффективное взаимодействие с отделом закупок; Отслеживание сроков и полноты расчетов клиентов за поставленную продукцию, осуществление контроля погашения дебиторской задолженности.",https://hh.ru/vacancy/124714968
Менеджер по продаже рекламы,ГРАН,40.0,50.0,,,,Нет опыта,ТК,5/2,,обучение,Активные звонки существующим клиентам. Использование готовой базы действующих клиентов. Поддержание профессиональной коммуникации. Презентация платных инструментов приоритезации объявлений.,https://hh.ru/vacancy/125435409
Региональный менеджер по продажам,Лунда,60.0,,,,,От 1 года до 3 лет,ТК,5/2,,"форма, премии, бонус, бонусы, обучение, чай","Поиск новых клиентов, развитие клиентской базы Выстраивание взаимоотношений с представителями компаний-партнеров и клиентами Согласование встреч, поездки, активная работа «в полях» Ведение переговоров на разных уровнях Отправка коммерческих предложений, выставление счетов Контроль отгрузок и оплаты Консультации клиентов, подбор оборудования Выполнение плана личных продаж Ведение отчетности",https://hh.ru/vacancy/121392626
Менеджер по продажам B2B,Эвотор,65.0,,,,,От 1 года до 3 лет,ТК,5/2,Ежемесячно,"ДМС, форма, премии, скидки, обучение","Продавать наши ИТ-продукты (онлайн-кассы и сервисы для бизнеса) по теплой базе (исходящие звонки). Консультировать клиентов, подбирать решения под их задачи. Вести сделку от первого звонка до оплаты в CRM-системе. ВАЖНО: мы не ищем клиентов и не занимаемся холодными звонками. Что мы ожидаем: Опыт в активных продажах от 1 года. Умение общаться с клиентами, выявлять их потребности и работать с возражениями. Готовность обучаться и использовать CRM-систему. Ориентир на результат, ответственность и проактивная позиция. Наличие техники для работы (компьютер или ноутбук, гарнитура, стабильный интернет и спокойная обстановка).",https://hh.ru/vacancy/125308783
Менеджер по работе с клиентами,Росгосстрах,40.0,,,,,Нет опыта,ТК,5/2,Ежемесячно,"ДМС, страхование, скидки",Продажа страховых продуктов клиентам в офисе. Выполнение плана продаж. Работа с клиентами по продлению действующих договоров. Предоставление отчетности по продажам.,https://hh.ru/vacancy/125226705
Менеджер по оптовым продажам,Торговый дом Тракт,60.0,,,,,От 1 года до 3 лет,ТК,5/2,,"бонус, обучение, проезд, транспорт","Развитие продаж на закрепленной территории; Выстраивание взаимовыгодных и долгосрочных отношений с корпоративными клиентами Компании (промышленные, производственные предприятия); Привлечение к сотрудничеству новых клиентов; Проведение переговоров и презентаций продукции Компании; Полное сопровождение сделки с клиентом (заключение договора, документооборот, своевременность поставки товара, контроль оплаты); Выполнение утвержденных целевых показателей деятельности; Ведение клиентской базы в CRM-системе. Наши пожелания к кандидатам: Успешный опыт личных продаж на рынке B2B и опыт ведения переговоров с первыми лицами компаний будет преимуществом при рассмотрении Вашей кандидатуры; Обучаемость, т.к. предстоит досконально изучить характеристики продаваемого товара и законодательную базу, регулирующую обеспечение СИЗ в РФ Умение организовывать эффективную работу с клиентской базой, где каждый клиент уникален и имеет свою специфику. Проактивная жизненная позиция, которая поможет решать рабочие задачи, развиваться профессионально и получать желаемый финансовый результат. Если Вы только начинаете свою карьеру в сфере продаж и не боитесь трудностей, готовы учиться - мы готовы рассмотреть Вашу кандидатуру!",https://hh.ru/vacancy/99560247
Менеджер по продажам,Компания Русский Свет,,,,,,Нет опыта,ТК,5/2,,обучение,"Проведение переговоров с новыми и существующими клиентами, заключение договоров на поставку электротехники. Консультирование клиентов по ассортименту (вопросы наличия, замен, цен...",https://hh.ru/vacancy/119079102
Старший менеджер по продажам автомобилей в ДЦ CHERY,Группа компаний «АсАвто»,160.0,200.0,,,,От 1 года до 3 лет,ТК,5/2,,"подарки, скидки, обучение",Управление процессом продаж новых автомобилей; Помощь менеджерам в закрытии клиентов в продажу автомобиля; Контроль выполнения стандартов отдела продаж; Выступать наставником для новых сотрудников. От вас ждем: Опыт работы в продажах автомобилей; Опыт управления коллективом от 1 года; Презентабельный внешний вид; Уверенный пользователь ПК. Откликайся на вакансию – присоединяйся к нашей команде!,https://hh.ru/vacancy/124198501
Менеджер по продажам,Спектр,,,,,,От 1 года до 3 лет,ТК,5/2,,"ДМС, подарки","Анализ рынка, конкурентной среды и выявление новых бизнес-возможностей; Взаимодействие с ключевыми партнерами и клиентами; Участие в определении и реализации маркетинговой стратегии и планов; Выстраивание эффективного кросс-функционального взаимодействия с производством. Требуются опыт и знания в следующих областях: Высшее образование (техническое будет преимуществом); О пыт продаж в промышленном сегменте будет преимуществом! Наличие опыта личных продаж в сегменте крупного В2В; Готовность к командировкам.",https://hh.ru/vacancy/124986699
