Должность,Работодатель,ЗП от (т.р.),ЗП до (т.р.),Средний совокупный доход при графике 2/2 по 12 часов,В час,"Длительность 
смены","Требуемый
опыт",Труд-во,График,"Частота 
выплат",Льготы,Обязаности,Ссылка
Кассир,ЕвроТрансСтрой,60.0,70.0,,,,От 1 года до 3 лет,ТК,5/2,2 раза в месяц,"питание, скидки","Прием оплаты и расчет посетителей согласно меню кафе; - открытие и закрытие кассовой смены - ответственность за все кассовые операции (возвраты, отмена чеков и т д) - Ежедневный подсчет выручки. - Контроль наличия разменных денег - Ведение кассовой дисциплины (отсутствие недостач/излишков). Своевременная выкладка продукции , в том числе оформление витрин и выкладка недостающих позиций , с соблюдением стандартов оформления и выкладки. Чего мы ожидаем от вас: Опыт работы желателен, но также обучаем; Ответственность, желание обучаться; Доброжелательность к гостям. Условия работы: График работы 5/2 (с 8:00 до 17:00) , (9:00 до 18:00) выходные суббота и воскресенье и все праздничные дни.",https://hh.ru/vacancy/124325739
Администратор-кассир в небольшое кафе .,Gabbiano,90.0,,,,,От 1 года до 3 лет,ТК,5/2,2 раза в месяц,обучение,"Обеспечение бесперебойной работы вверенного подразделения -Наблюдение, контроль и корректировка действий на предприятии -Организация и контроль работы подчиненного персонала - барменов, доставки и поваров кухни -Сoздaние выcoкoгo уровня обcлуживaния -Адаптация персонала (обучение, развитие, мотивация) -Контроль заказа сырья, полуфабрикатов -Контроль соблюдения стандартов обслуживания, принятых в компании -Формирование необходимой отчетности, ведение сводного табеля учета рабочего времени, составление графиков сменности персонала (графиков работ) -Кассовая дисциплина: открытие/закрытие смены, инкассация, ведение кассовой документации -Первичная документация. -Проведение ежемесячных инвентаризацией -Выполнение текущих поручений территориального управляющего",https://hh.ru/vacancy/124773025
Администратор-кассир,ЕвроТрансСтрой,90.0,,,,,От 1 года до 3 лет,ТК,5/2,2 раза в месяц,питание,"Обслуживание гостей на кассе; Общение с гостями; Заказ у поставщиков хоз. товаров; и витринной продукции Участие в инвентаризациях. ведение графика работы персонала, табель контроль медкнижек(направление на медосмотр, продление) Подготовка отчетов для бухгалтерии, налоговая отчетность(чеки-ККТ, фискальные данные) выдача заработной платы линейным работникам подразделения.",https://hh.ru/vacancy/124434776
Бухгалтер-кассир в автосалон,Независимость,,,,,,От 1 года до 3 лет,ТК,2/2,,обучение,Поддержание высокого уровня сервиса при работе с покупателями на кассе; Ведение кассовой отчетности; Обеспечение порядка и чистоты в зоне кассы; Участие в инкассациях и инвентаризациях; Отражение кассовых операций в Альфа-авто.,https://hh.ru/vacancy/125375105
Продавец-кассир во флагманский магазин SuperStep,SuperStep,70.0,,,,,Нет опыта,ТК,5/2,,"бонус, бонусы, обучение","Консультации, демонстрация и продажа самых топовых брендов; Участие в организационных процессах магазина. МЫ ГАРАНТИРУЕМ ТЕБЕ: Конкурентную заработную плату (оклад + % с продаж) Постоянное обучение и карьерный рост (программы адаптации, тренинги - от продавца до директора за год - это про нас) Работу рядом с домом (наши магазины есть в лучших ТЦ по всей России ) Стильную форму (наша команда ходит только в топовых брендах) Гибкий график (много разных вариантов по графику) Настоящее сникер-коммьюнити (познакомишься с блоггерами и лидерами мнений) А еще топовые бонусы: скидка сотрудника, оплата питания, сертификаты за стаж работы Рассматриваем кандидатов без опыта работы! Но будет плюсом если ты работал в: Adidas, Декатлон, ИКЕА, Nike, Puma, H&amp;M, Zara, Rebоok, Детский Мир, МВидео, ЛеруаМерлен, OBI, Gloria Jeans, Триал-Спорт, Спортмастер, Urban Vibes, Calzedonia, Intimissimi, Amazing Red, Street Beat, ECCO, ANTA, New Balance, Boot Wood, Timberland, Lego, Спортмастер, O’Stin, Остин, Befree, бифри, Gloria Jeans, Gloria-Jeans, GJ, Глория Джинс, Sela, Zarina, Зарина, Детский мир, Дочки Сыночки, Дочки-сыночки, Defacto, LC Wa ikiki, Sinsay, Sin, Синсей, Reserved, H&amp;M, Cropp, House, Modis, Модис, Decatlon, Декатлон, MAAG, ECRU, DUB, VILET, Новая мода, Zara, Зара, Incity, Инсити, Inditex, Bershka, Massimo Dutti, Uterque, Pull&amp;Bear, Stradivarius, Oysho, Lefties, Ойшо, Бершка, Пулл энд Беар, Утерку, Массимо Дутти, Лефтиес, Kari, Кари, Intimissimi, Calzedonia, Кальзедония, Incanto, Calvin Klein, Collins, Коллинс, ТВОЕ, Levi’s, Mango, 12Storeez, Подружка, Familia, Фамилия, 5 карманов, Koton, Котон, Love Republic, New Yorker, Terranova, Терранова, Finn Flare, Фин Флэр, Zolla, Золла, Oodji, Оджи, Adidas, МВидео, Леруа Мерлен, OBI, SuperStep, Триал-Спорт, , FUN DAY, ZENDEN, KIABI, Киаби, RESPECT, TAMARIS, TERVOLINA, Хоум Маркет, Терволина, Nike, PUMA, Columbia, Modis, Demix, Mango, МВидео, Terranova, Эльдорадо, ИКЕА, Zolla, Oodj, Love Republic, Reebok, Связной, МТС, Мегафон, Билайн, Adidas, New Balance, Decathlon, Nike, Puma, Reebok, New Balance, и других сетях",https://hh.ru/vacancy/124272196
Кассир-раздатчик в студенческую столовую консерватории,ТАГАНКА-ЦЕНТР,70.0,80.0,,,,От 1 года до 3 лет,ТК,"5/2, 17/30",,чай,"Выкладка в зоне раздачи утром (овощи, салаты, хлеб, напитки и пр.) Выкладка в зоне раздачи в обеденное время (раздатчица) Работа с кассой Эвотор и банковским терминалом Работа в зоне раздачи Ставка в день 3 000-3 500 руб.",https://hh.ru/vacancy/124846635
Мобильный кассир в Золотое Яблоко,Бьюти-ретейлер Золотое Яблоко,100.0,,,,,Нет опыта,ТК,5/2,,"ДМС, премии, скидки",Формировать финальное впечатление клиентов о магазине. Рассчитывать покупателей на кассе (наличный/безналичный расчет). Работать с подарочными сертификатами и дисконтными картами.,https://hh.ru/vacancy/124698352
Кассир в поликлинику,ФГБУ НМХЦ им. Н. И. Пирогова Минздрава России,,,,,,Нет опыта,ТК,64/27,,,"правила работы с компьютерной и организационной техникой составление отчётов, ведение кассовой книги соблюдение правил техники безопасности находить общий язык с пациентами",https://hh.ru/vacancy/125311984
Кассир в ресторан «Дымзавод» (м. Фрунзенская),Дымзавод,80.0,,,,12.0,От 1 года до 3 лет,ТК,2/2,2 раза в месяц,"питание, бесплатное питание","Расчёт гостевых столов, контроль чеков официантов; Открытие и закрытие кассового дня; Принятие наличной и безналичной оплаты; Принятие и оформление оплаты ; Ведение отчетной документации - минимуму бюрократии. Работа с депозитами; Произведение смешанной оплаты; Задачи: Расчёт гостевых столов, контроль чеков официантов; Открытие и закрытие кассового дня; Принятие наличной и безналичной оплаты; Принятие и оформление оплаты ; Ведение отчетной документации - минимуму бюрократии. Работа с депозитами; Произведение смешанной оплаты; Нам важно: Опыт работы на должности кассира в ресторанной сфере; Опыт работы с двумя фискальными регистрами; Исполнительность, ответственность, внимательность. Опыт работы с системой iiko Что предлагаем: Смена 4500 р/смена, 12 часов(375р/час); Гоафик работы 2/2, рабочее время с вс-чт 15:00-3:00, с пт по сб 17:00-5:00 Своевременные выплаты зработной платы, 2 раза в месяц, без задержек.; Бесплатное питание (вкусное!) + возможность питания по меню; Компенсация такси домой после смены; Оплачиваемый отпуск сотрудникам; Экологичный топ-менеджмент, который на одной волне, готов слышать, слушать и всегда открыт к предложениям!",https://hh.ru/vacancy/125337611
Продавец-кассир в бутик Lacoste,LACOSTE,70.0,,,,,Нет опыта,ТК,5/2,Ежемесячно,"форма, бонус, бонусы, скидки",Выполнение личного плана продаж и показателей эффективности. Поддержание высокого уровня клиентского сервиса и выстраивание долгосрочных отношений с клиентами. ,https://hh.ru/vacancy/122186463
Бухгалтер-кассир,Британская международная школа,130.0,140.0,,,,Более 6 лет,ГПХ,5/2,2 раза в месяц,"питание, корпоративное питание","ввод и обработка первичной документации на ТМЦ; Списание ТМЦ на 20 и 26 Счет. сверка расчетов с поставщиками и подрядчиками, запрос недостающих документов; проверка первичны документов: накладные, УПД, счета-фактуры; Работа в 1С Бухгалтерия 8.3; - Сбор документов для налоговых органов; - Ведение бухгалтерского учета кассовых операций, получение и выдача наличных средств, контроль за сохранностью денежных средств, оформление первичных документов по кассовым операциям. - Выдача подотчетных сумм, инвентаризация кассы, инкассация, ПКО, РКО и т.д. - Работа в программе 1С 8.3 Бухгалтерия , работа с большими объемами документов в режиме многозадачности. - Ведение кассовых операций в соответствии с действующим законодательством (прием, выдача, учет и хранение денежных средств).",https://hh.ru/vacancy/124836527
Администратор-кассир ветеринарной клиники,Хвостатая помощь,80.0,100.0,,,'3-4,От 1 года до 3 лет,ТК,3/4,,обучение,"Обеспечение комфортного пребывание клиентов и их питомцев в клинике. Консультация клиентов по ценам и услугам клиники, запись к врачам. ",https://hh.ru/vacancy/123656524
Кассир,ФГБУ Медицинский Стоматологический Центр Министерства Обороны Российской Федерации,80.0,,,,,От 3 до 6 лет,ТК,5/2,Ежемесячно,,"Ведение кассовых операций в 1С.Бухгалтерия, счета 205; 201.34; 201.23 Прием наличных денежных средств; безналичная оплата через эквайринг Ежемесячная инвентаризация кассы Подготовка справок на налоговый вычет",https://hh.ru/vacancy/124555590
Буфетчик/Продавец-кассир в буфет при военной академии,ВОЕНТОРГ-МОСКВА,89.4,,,,,От 1 года до 3 лет,ТК,5/2,2 раза в месяц,,"Заказ, приемка и реализация буфетной продукции; Выкладка товара, оформление ценниками; Оформление сопроводительной документации, товарных отчетов; Соблюдение кассовой дисциплины, кассовая отчетность; Обслуживание и консультирование покупателей; Уборка буфета; Выполнение требований санитарных норм и правил.",https://hh.ru/vacancy/125204211
Продавец-кассир,Лях Олег Владимирович,120.0,,,,'2-3,Нет опыта,ТК,"5/2, 2/3",,премии,грамотная презентация товара; обеспечение высокого уровня обслуживания клиентов; работа на кассовом аппарате; распаковка/прием/счёт товара; соблюдение порядка.,https://hh.ru/vacancy/124767689
Кассир,Гагава Ресторантс,,82.0,,,'10-11,Нет опыта,ТК,"5/2, 6/1, 10/11",2 раза в месяц,"питание, бесплатное питание, форма, униформа","Что делать - общение с гостями, работа на кассе, сбор заказов, поддерживать чистоту на рабочем месте, пополнение запасов, приготовление напитков и...",https://hh.ru/vacancy/124423985
Администратор-кассир (многопрофильная клиника),"ЦЭЛТ, Многопрофильная Клиника",70.0,80.0,,,,Нет опыта,ТК,2/2,,скидки,"Активное взаимодействие с пациентами: запись на прием, консультирование по услугам клиники, оформление документов. - Информирование пациентов об акциях и специальных предложениях. - ",https://hh.ru/vacancy/122401654
Продавец-кассир JUSTSPORT ЦДМ,А СПОРТ,78.0,,,,,Нет опыта,ТК,2/2,,"бонус, бонусы, скидки, обучение",Обеспечивать высокий сервис обслуживания клиентов. ⁠ ⁠Выполнять личный план продаж. ⁠ ⁠Консультировать клиентов по текущему ассортименту и основам «сникер-культуры». ⁠ ⁠,https://hh.ru/vacancy/124168761
Администратор-кассир,Газавтоцентр,90.0,96.0,,,,От 1 года до 3 лет,ТК,4/2,,,"ведение кассового учета, работа с кассой, работа с наличными д/с, с безналичным расчетом; - оформление документов для юрлиц; - работа с первичной бухгалтерской документацией; - расчеты с клиентами; - поручения руководителя; - обеспечение жизнедеятельности офиса",https://hh.ru/vacancy/125033064
Кассир в корпоративную столовую,Брусника,85.0,85.0,,,,От 1 года до 3 лет,ТК,5/2,2 раза в месяц,питание,Организация и обеспечение высокого уровня обслуживания гостей; Реализация товаров и обслуживание гостей на кассе (наличный и безналичный расчет); Выкладка штучного товара на витрину; Контроль чистоты и порядка на рабочем месте; Участие в проведении инвентаризации;,https://hh.ru/vacancy/124961900
Администратор-кассир,Red+,80.0,120.0,,,,От 1 года до 3 лет,ТК,2/2,,,"Работа в магазине медицинской одежды, активные продажи. Работа за кассой, расчет покупателей (открытие и закрытие смен). ⁠Пополнение товара в торговый...",https://hh.ru/vacancy/125246183
Бариста-кассир в Даблби,Даблби,70.0,,,,,Нет опыта,ТК,5/2,,"форма, обучение, кофе","Приготовление кофейных напитков на основе экстрактов (работа без кофемашины, всё просто и понятно). Работа с кассой: расчёт гостей, ведение учётных...",https://hh.ru/vacancy/124011978
Кассир,Огни Баку,75.0,,,,,От 1 года до 3 лет,ТК,2/2,,питание,"Открытие/закрытие смены по стандартам компании; Расчет гостей; Прием и сбор заказов Яндекс, Деливери.",https://hh.ru/vacancy/124888965
Продавец-кассир JUSTSPORT Океания,А СПОРТ,70.0,,,,,Нет опыта,ТК,"2/2, 5/2",,"бонус, бонусы, скидки, обучение",Обеспечивать высокий сервис обслуживания клиентов. ⁠ ⁠Выполнять личный план продаж. ⁠ ⁠Консультировать клиентов по текущему ассортименту и основам «сникер-культуры». ⁠ ⁠,https://hh.ru/vacancy/124169569
Оператор кассир на АЗС,Сервис Плюс,13.0,,,,,От 1 года до 3 лет,ТК,1/2,2 раза в месяц,,"встречать и обслуживать клиентов АЗС (ГСМ, товары из магазина); принимать оплату на кассе (наличный расчет, расчет по картам); выполнять приемку бензовозов; следить за выкладкой и сроками годности товаров в магазине; ведение документации по приему и реализации топлива; поддерживать чистоту рабочего места за кассой.",https://hh.ru/vacancy/123949482
Консультант-кассир,WineStyle,85.0,,,,,Нет опыта,ТК,2/2,,"скидки, обучение",Поддержанием порядка в зале: уютная и чистая атмосфера обеспечит комфортное пребывание вам и нашим клиентам. Доступ к онлайн-библиотеке (книги...,https://hh.ru/vacancy/125235947
Продавец-кассир (Москва),OFFPRICE,,64.2,,,,Нет опыта,ТК,5/2,,"бонус, бонусы, скидки, обучение",Поддерживаешь визуальный имидж магазина (работа с товаром в зале и примерочной). Занимаешься разбором поставок и вывеской товара в зал. ,https://hh.ru/vacancy/125001607
Кассир в корпоративную столовую,Никс,84.5,109.5,,,,Нет опыта,ТК,5/2,,"питание, бесплатное питание, форма, униформа, обучение, общежитие","Образование c\c. Опыт работы желателен. Знание компьютера на уровне пользователя. Вежливость, аккуратность, опрятность, желание работать и зарабатывать.",https://hh.ru/vacancy/123665780
Кассир в столовую,Мангуст,70.0,,,,,От 1 года до 3 лет,ТК,5/2,2 раза в месяц,"питание, бесплатное питание","Обслуживание гостей на кассе (наличный, безналичный расчет) в программе iiko; Выкладка штучного товара (шоколад, напитки) в прикассовой зоне.",https://hh.ru/vacancy/124501665
"Продавец-кассир, м-н INTIMISSIMI, м. Юго-западная",ЕГС Компания,60.0,,,,'6-8,Нет опыта,ТК,"5/2, 6/8",,,"Работа на кассе, кассовая отчётность • Активные продажи в торговом зале и в примерочной • Консультирование покупателей по ассортименту магазина • Поддержание порядка • Оформление витрин и представление коллекций в зале, поддержка мерчендайзинга магазина • Участие в приеме и разборе поставки",https://hh.ru/vacancy/124172464
Продавец-кассир в аниме-магазин,Мир Хобби,,,,,,Нет опыта,ТК,5/2,,чай,"Быть всегда на волне трендов: изучать новинки аниме, манги и прочих явлений японской культуры. Умение увлекать: объяснять и рассказывать о...",https://hh.ru/vacancy/125120785
Бухгалтер- кассир в автосалон,Независимость,120.0,,,,,От 1 года до 3 лет,ТК,2/2,,обучение,Поддержание высокого уровня сервиса при работе с покупателями на кассе; Ведение кассовой отчетности; Обеспечение порядка и чистоты в зоне кассы; Участие в инкассациях и инвентаризациях; Отражение кассовых операций в Альфа-авто.,https://hh.ru/vacancy/124184561
Кассир-операционист,Техцентр Amg garage,80.0,85.0,,,,От 1 года до 3 лет,ТК,2/2,2 раза в месяц,кофе,"Прием и оформление платежных документов по заказ нарядам Осуществлять операции по приему, учету, выдаче и хранению денежных средств с обязательным соблюдением правил, обеспечивающих их сохранность Обслуживание клиентов по банковским картам и платежным поручениям Ведение кассовых операций Выполнение поручений руководителя",https://hh.ru/vacancy/125147501
Продавец-кассир (ТЦ Columbus),Marc O'Polo RUS,,,,,,Нет опыта,ТК,2/2,,форма,"Оказание высокого уровня сервиса клиентам Консультирование по ассортименту, составление total-look Создание гостеприимной атмосферы и настроения в магазине Работа с клиентской базой Выполнение коммерческих показателей магазина Участие в презентации товара в магазине: соблюдение стандартов мерчандайзинга, своевременная подсортировка Обслуживание клиентов на кассе Наше предложение: Работа в международной компании с демократичной корпоративной культурой Полное соблюдение норм законодательства График 2/2 Мотивация фикс + % от личных продаж Возможность приобретать продукцию бренда по привлекательным ценам + форма &quot;Экологичная&quot; атмосфера работы: в работе мы полностью придерживаемся наших ценностей: естественность, простота, инновации, качество, индивидуальность. Фокус на результат , а не на процесс People management - ценность сотрудников и забота о них",https://hh.ru/vacancy/124263754
Продавец-кассир (ТЦ Авеню),MODI,,,,,,Нет опыта,ТК,3/3,Ежемесячно,"премии, подарки, обучение","Позитивное и эффективное консультирование покупателей; Оформление покупок на кассе; Соблюдение стандартов по мерчендайзингу; Выполнение плановых показателей; Подсортировка товара в магазине. Что мы хотим видеть: Огромное желание учиться новому; Желание развиваться в продажах и зарабатывать ; Готовность много общаться с новыми и интересными людьми; Знание кассовой дисциплины будет преимуществом. Но мы всегда сможем обучить; Готовность работать в интенсивном режиме. Мы открыли более 100 магазинов, но останавливаться на достигнутом не собираемся. Мы хотим сделать modi fun shop доступным для всех. Чтобы у каждого была возможность зайти к нам и унести с собой частичку позитива и добра, где бы они ни находились. Мы будем рады видеть тебя в нашей команде!",https://hh.ru/vacancy/123668472
Оператор-кассир в крипто-обменник,Finex24,60.0,,,,,От 1 года до 3 лет,ТК,2/2,,обучение,Принимать наличные средства. - Проверять на подлинность наличные средства. - Выполнять заявки. - Ведение и помощь на протяжении всего срока работы.,https://hh.ru/vacancy/125088464
Кассир,Федеральное государственное казенное учреждение Служба Социально-Бытового Обеспечения,45.0,50.0,,,,Нет опыта,ТК,5/2,2 раза в месяц,"питание, бесплатное питание","Р абота с денежными средствами (прием, выдача), обеспечение их сохранности; • Правильное ведение кассовой отчетности, оформление документации;",https://hh.ru/vacancy/125203566
Бухгалтер-кассир,ТК Гранд Сервис Экспресс,117.0,,,,,От 3 до 6 лет,ТК,5/2,,"ДМС, форма, проезд","Ведение кассовой книги и оформление кассовой документации (ПКО и РКО) по основной и операционной кассе; Выдача, приём и хранение денежных средств; Контроль за соблюдением лимита остатка кассы; Проведении инкассации; Проведении инвентаризации кассы в конце года и по мере необходимости; Обеспечение сохранности денежных средств и кассовых документов; Ежедневная выгрузка Отчета о розничных продажах в 1С; Ежедневная сверка кассовых документов (ОФД-1С), контроль и устранение расхождений; Корректировка ошибок (чеки возврата, коррекции); Расчеты с принципалами (комиссионерами); Подготовка учетных данных к закрытию периода в части своих счетов; Проведение актов реализации, актов о списании недостач и прочее. Редкие командировки",https://hh.ru/vacancy/124965311
Администратор-кассир в медицинскую клинику (Чистые Пруды),АВС/МЕДИЦИНА,90.0,100.0,,,,От 1 года до 3 лет,ТК,2/2,,"ДМС, скидки, обучение, транспорт",Полная административная поддержка клиники. Обслуживание пациентов согласно стандартам. Запись на приём к специалистам. Оформление первичной документации. Работа с кассой и...,https://hh.ru/vacancy/120599629
Администратор-кассир,ГБУЗ ГП 209 ДЗМ,60.0,70.0,,,,От 1 года до 3 лет,ТК,5/2,,,работа в кассе платного отделения поликлиники консультация пациентов оформление документации подборка карт,https://hh.ru/vacancy/124839953
