Должность,Работодатель,ЗП от (т.р.),ЗП до (т.р.),Средний совокупный доход при графике 2/2 по 12 часов,В час,"Длительность 
смены","Требуемый
опыт",Труд-во,График,"Частота 
выплат",Льготы,Обязаности,Ссылка
"Менеджер по работе с клиентами (переписка, сопровождение)",Vegannova,60.0,100.0,,,,От 1 года до 3 лет,ТК,5/2,,"форма, премии, бонус, бонусы, обучение","Общаться с клиентами в переписке (мессенджеры, почта, CRM), звонки только при необходимости. Поддерживать клиентов после первой покупки: интересоваться, как им продукт, отвечать на вопросы. Давать простые рекомендации и мягко предлагать сопутствующие товары. Формировать долгосрочные отношения: помогать клиенту оформлять повторные заказы. Вести переписку и фиксировать действия в Bitrix24. Мы ждём от тебя: Опыт работы в продажах или клиентском сервисе от 1 года. Умение общаться с людьми в переписке: доброжелательно, понятно, без давления. Навык нативных допродаж (предложить дополнение так, чтобы клиенту было полезно). Готовность работать в CRM (Bitrix24 будет плюсом). Внимательность и желание помогать клиентам. Что предлагаем: Гибкий формат: работа удаленно, 5/2.. Прозрачная оплата: оклад от 60 000 ₽ + KPI и бонусы за развитие клиентов. Обучение за счёт компании (по продукту и сервису). Комфортные",https://hh.ru/vacancy/125141373
Менеджер по продажам (в переписке),Кулаков Алексей Денисович,80.0,170.0,,,'2-3,От 1 года до 3 лет,ТК,"2/3, 3/4, 5/2",,"форма, обучение","Огромный ассортимент товаров вип, премиум и люкс качества. Продажи товаров под заказ с отгрузкой напрямую до клиента из Китая. - ",https://hh.ru/vacancy/125321540
Менеджер по продажам,Алтай-Тент,100.0,,,,,От 1 года до 3 лет,ТК,5/2,,"премии, подарки","активный поиск клиентов; заключение договоров и ведение проекта; встречи с клиентами, в том числе командировки по закрепленным регионам. Наши ожидание от кандидата: успешный опыт активных продаж; желание работать на результат; умение вести переговоры на уровне первых лиц; умение выстраивать долгосрочные взаимовыгодные отношения с клиентами; владение ПК на уровне уверенного пользователя (MS Office, 1С), желателен опыт работы с CRM - системами, 1С; желание развиваться в профессиональной сфере; наличие технического образования является конкурентным преимуществом.",https://hh.ru/vacancy/125457546
Менеджер по продажам,ЭРИСМАНН,120.0,160.0,,,,От 1 года до 3 лет,ТК,"60/70, 5/2",Ежемесячно,бонус,"Осуществлять оптовые продажи обоев. Выполнять плановые показатели (объем, доля представленности, контроль оборачиваемости) и управлять продажами на закрепленной территории - прямые клиенты...",https://hh.ru/vacancy/125427010
Sales Manager (AdTech/MarTech),RoRe Group,,,,,,От 3 до 6 лет,ТК,5/2,,"ДМС, форма, кофе","У нас 60% тёплых лидов, 40% — умный холодный outreach. Никаких «100 звонков в день» — только работа через партнёров, соцсети и...",https://hh.ru/vacancy/125014610
Sales Manager (Португалия),Disciplinas Imersivas LDA,,,,,,От 1 года до 3 лет,ТК,5/2,,обучение,"Общаться с нашими абитуриентами — в Telegram, WhatsApp, Instagram, Zoom, звонок.  Писать, озвучивать, объяснять, помогать выбрать программу.  Работать с возражениями.  ",https://hh.ru/vacancy/125346585
Менеджер по продажам,Halal Travel Services,45.0,120.0,,,,Нет опыта,ТК,5/2,,обучение,"консультации клиентов по отдыху, отелям, пляжам, достопримечательностям и ценам на туры, подбор туров через поисковые системы, бронирование авиабилетов, ж/д билетов и прочих услуг (страховки, трансферы, экскурсии и т.д.), сбор и подготовка документов для получения клиентами виз, оформление сопутствующей документации.​​​ Мы сотрудничаем с ведущими туроператорами России. В нашем агентстве все процессы максимально автоматизированы и регламентированы, что позволит вам легко взаимодействовать с клиентами и увеличивать объемы продаж. Для начинающих специалистов расписан процесс стажировки, а также проводятся регулярные рекламные туры, семинары и вебинары для профессионального роста и развития нашей команды. Дресс-код: согласно нашей концепции, необходимо покрывать голову платком или шарфом, выбирая при этом офисную одежду, которая сочетает в себе скромность и современный стиль Если ты ищешь работу с перспективами, возможностью учиться новому и создавать что-то важное — присоединяйся к нам! Кто прочитал до конца, отправьте сообщение со словом &quot; Туризм &quot;",https://hh.ru/vacancy/125375253
Менеджер по продажам,Гостэнергоконтроль,140.0,,,,,Нет опыта,ТК,5/2,,"кофе, чай","Развитие существующей клиентской базы, привлечение новых клиентов (обзвон базы, холодный поиск). Обработка входящих заявок от клиентов. Подготовка коммерческих предложений. ",https://hh.ru/vacancy/124512132
Помощник менеджера по продаже медицинских изделий,МедАрт,80.0,,,,,Нет опыта,ТК,5/2,,обучение,"Продвижение изделий медицинского назначения - оборудования и расходных материалов для хирургических отделений государственных медицинских учреждений: Участие в процессе продаж - подготовка коммерческих предложений, спецификаций, договоров. Организация и сопровождение поставок товара заказчикам. Сотрудничество с поставщиками – запрос предложений, счетов, подготовка документации. Контроль оплаты по договорам. Ведение клиентской базы. Консультирование партнеров/заказчиков по телефону и эл.почте в процессе взаимодействия.",https://hh.ru/vacancy/125365933
Специалист в отдел продаж / Оператор 1С,ТК Рэйлповолжье,45.0,45.0,,,,От 1 года до 3 лет,ТК,5/2,2 раза в месяц,"форма, транспорт","Документооборот отдела продаж: выставление счетов, составление договоров и заявок; - Ведение базы данных и внесение информации в учетную систему (1С).",https://hh.ru/vacancy/125390190
Ведущий менеджер по продажам,РТК,170.0,,,,,Нет опыта,ТК,5/2,,"форма, бонус, бонусы, обучение, транспорт","Обрабатывать входящие заявки от клиентов, заниматься развитием своей собственной базы постоянных твоих клиентов, приносящих доход тебе и прибыль компании. ",https://hh.ru/vacancy/125344493
Менеджер по работе с клиентами,ГК ФАСТранс,60.0,,,,,Нет опыта,ТК,5/2,2 раза в месяц,,Обслуживание существующей клиентской базы Приём и обработка заявок на перевозку Консультации клиентов по вопросам грузоперевозок Привлечение клиентов,https://hh.ru/vacancy/125382650
Менеджер по работе с клиентами,Производственная компания,120.0,250.0,,,,Нет опыта,ТК,3/3,2 раза в месяц,"форма, обучение, кофе",запись клиентов на бесплатный замер; внесение информации в СRM;,https://hh.ru/vacancy/124744450
Менеджер по продажам,МВМ-Механизация,250.0,,,,,От 1 года до 3 лет,ТК,5/2,,обучение,"обработка входящих заявок и ведение переговоров; работа в Битрикс24; полное ведение сделки, включая подготовку необходимых документов; выполнения текущих задач от руководителя.",https://hh.ru/vacancy/125224434
Менеджер по продажам B2B,Центр Строительно-Проектной и Промышленной Экспертизы,150.0,,,,'5-7,Нет опыта,ТК,"5/2, 5/7",Ежемесячно,"обучение, проезд","Проводить переговоры, формировать и выстраивать долгосрочные отношения с клиентами (клиенты закрепляются за менеджером на постоянной основе), вести базу в CRM. ",https://hh.ru/vacancy/120381515
"Менеджер по продажам, входящие заявки",Вектор,125.0,,,,,От 1 года до 3 лет,ТК,5/2,,"форма, обучение, транспорт","Принятие, обработка и фиксация входящих звонков. Принятие, обработка и фиксация входящих заявок на выполнение заказа. Расчет заказов / Выставление счетов /Оформление...",https://hh.ru/vacancy/124818962
Менеджер по продажам,ТСК Прокситерм,35.0,150.0,,,,Нет опыта,ТК,5/2,,,"Расширение клиентской базы. Поиск новых клиентов из открытых источников, а также по входящим заявкам. Консультирование клиентов по продукту, подбор оборудования для объектов. Предоставление отчётов и проведение опросов. Мониторинг конкурентов. Выполнять поручения руководителя. Работа со счетами, расчёт логистики, подписание договоров с контрагентами. Выполнение плана продаж и плана по звонкам.",https://hh.ru/vacancy/125261935
Менеджер по продажам,Шеф-Торг,80.0,,,,,От 1 года до 3 лет,ТК,5/2,,,"Привлечение новых клиентов, увеличение объёма продаж; Поддержка и развитие имеющейся клиентской базы; Контроль погашения дебиторской задолженности; Сбор заявок клиентов.",https://hh.ru/vacancy/125372789
Менеджер по продажам,WAYMORR,120.0,250.0,,,,От 1 года до 3 лет,ТК,5/2,2 раза в месяц,"ДМС, форма, бонус, подарки","Работа с входящими заявками и существующей клиентской базой; Реанимация клиентской базы ; Ведение переговоров по телефону, мессенджерам и почте; Встречи с клиентами; Работа с информационными системами Компании: CRM, отчетность; Выполнение плана продаж.",https://hh.ru/vacancy/125357969
Менеджер по продажам ювелирных изделий,Ювелирный завод Вероника,200.0,,,,'3-4,От 1 года до 3 лет,ТК,"3/4, 5/2",2 раза в месяц,"подарки, скидки, обучение","Основная задача менеджера по продажам – активные оптовые продажи ювелирных изделий (золото, серебро), развитие клиентской базы. Работать по существующей базе, привлекать новых клиентов, заключение договоров, полное сопровождение сделки Работать с ключевыми клиентами, проводить встречи с целью ознакомления с новинками, проведения отборок ювелирных изделий, увеличения объемов отгрузок. Соблюдать сроки проведения сделок и поступления денежных средств. Контролировать дебиторскую задолженность; Участвовать в ювелирных выставках, как в России, так и заграницей (по желанию) Наши пожелания к кандидату: Желание зарабатывать от 200 000 рублей и выше. Опыт активных продаж ювелирных изделий; Грамотная и четкая речь, хорошая дикция; Навыки деловой переписки; Готовность много общаться с людьми, умение выявлять потребности клиентов; Стремление постоянно развиваться Ждем вас в нашей команде!",https://hh.ru/vacancy/123131675
Менеджер по работе с клиентами,KASSIR.RU,60.0,,,,,От 1 года до 3 лет,ТК,2/2,,"ДМС, форма","Работа с клиентами - информационная поддержки абонентов на всех каналах клиентского доступа: телефон, электронная почта, программа, сайт и пр. Ведение реестра и анализ обращений зрителей (системная работа со зрителями), передача данных в соответствующие отделы. Ежедневная оперативная обработка всех обращений, поступающих на сайт (обратная связь на сайте) Ежедневная оперативная обработка всех обращений, поступающих на электронную почту компании Электронный прием официальных претензий от клиентов, оперативная передача в юридический отдел Консультация клиентов по вопросам возврата денежных средств за приобретенные билеты Возврат денежных средств зрителям за приобретенные билеты по заявлению (электронно) Ведение реестра оформленных возвратов, передача данных в бухгалтерию Формирование рассылок и оповещение зрителей",https://hh.ru/vacancy/125446435
Digital account manager / Project manager (Junior/Middle/Senior),Realweb,,,,,,От 1 года до 3 лет,ТК,5/2,,"ДМС, форма","Разрабатывать стратегию работы по проекту, декомпозировать ее и контролировать исполнение. Понимать бизнес-задачи клиента, перекладывать их на digital-инструменты. ",https://hh.ru/vacancy/124318251
Менеджер по продажам,V&M,72.0,163.0,,,'2-3,От 1 года до 3 лет,ТК,2/3,Еженедельно,"форма, бонус, бонусы, обучение","Компания VM Logistic занимается авто доставкой груза из Китая в Россию и Беларусь. Мы предоставляем услуги по поиску, выкупу, консолидации...",https://hh.ru/vacancy/124869616
Менеджер по продажам катеров и яхт,СП Нобилис,,,,,,От 1 года до 3 лет,ТК,64/27,,,"Комплексное представление продукта потенциальным клиентам (технические и маркетинговые особенности продукта). Обработка входящих заявок (звонки, сайт, соцсети, Авито). Первичная квалификация клиента...",https://hh.ru/vacancy/124562476
Менеджер по работе с клиентами (Косметология),Агни,170.0,,,,,От 1 года до 3 лет,ТК,5/2,,"питание, форма, бонус, бонусы, обучение",Построение и поддержание долгосрочных отношений с клиентами; Привлечение новых клиентов; Заключение договоров и сопровождение сделок; Анализ потребностей клиентов и предложение решений для их удовлетворения; Сбор обратной связи и участие в улучшении качества обслуживания.,https://hh.ru/vacancy/125420612
Менеджер по работе с клиентами,Магнит,150.0,,,,,От 1 года до 3 лет,ТК,5/2,,,Поддержание и развитие долгосрочных отношений с существующими клиентами. Активный поиск и привлечение новых клиентов по продажи и покупки паллет. Консультирование клиентов по ассортименту и условиям сотрудничества. Ведение переговоров и заключение договоров. Контроль выполнения условий договоров и своевременное решение возникающих вопросов.,https://hh.ru/vacancy/125444128
Менеджер по продажам,НЗМО,250.0,400.0,,,,От 3 до 6 лет,ГПХ,30/2,,,"Всё, что обычно делают продажники: обрабатываем входящий трафик, делаем холодные звонки, ищем проекты, считаем заказы в калькуляторе, работаем в Битрикс24 и заключаем договоры с подрядчиками — строителями, архитекторами и другими. Кому подойдет вакансия: у вас есть опыт работы в проектных продажах (или понимание, как они устроены) не обязательно знать наш продукт, мы всему обучим вы умеете и любите продавать:) Отправляйте ваш отклик, если вакансия показалась интересной, и мы с удовольствием с вами познакомимся. Мы быстро принимаем решения, поэтому сможем сделать оффер практически сразу успешным кандидатам.",https://hh.ru/vacancy/125193555
Менеджер по продажам (входящие лиды),Аквариус,100.0,300.0,,,,От 1 года до 3 лет,ТК,5/2,Еженедельно,форма,"Совершать исходящие звонки клиентам по входящим заявкам , делать презентацию компании и услуг, рассказывать об условиях работы с нами; Назначать встречи с клиентами в офисе для менеджеров по продажам, проводить онлайн-встречи с клиентами; Сопровождать клиентов до закрытия успешной реализованной сделки, отвечать на вопросы и рассказывать о преимуществах наших продуктов; Вести продающие переписки в мессенджерах; Работать со сделками в AmoCRM согласно регламенту; Соблюдать план по коммуникациям с клиентами (звонки, встречи, письма); Собирать обратную связь от клиентов.",https://hh.ru/vacancy/125154234
Менеджер по продажам в переписке,Онлайн-школа Фоксфорд,105.0,,,,,От 1 года до 3 лет,ГПХ,2/2,,"форма, скидки, обучение",Общение с клиентами по переписке с целью продажи образовательных продуктов (курсов и занятий с репетитором). Совершать входящие и исходящие звонки...,https://hh.ru/vacancy/125324179
Менеджер по продажам,Anecole,100.0,,,,,От 1 года до 3 лет,ГПХ,"5/2, 7/8",,форма,У нас простая воронка: две встречи - интервью со мной и собеседование с руководителем отдела продаж. Далее - выход на адаптацию. ,https://hh.ru/vacancy/124514417
Менеджер по работе с клиентами (без поиска),RFL,103.5,,,,,От 1 года до 3 лет,ТК,5/2,,"ДМС, форма, премии","Успешно и продуктивно выстраивать взаимодействия с вверенными клиентами, сохранять и развивать отношения; Контролировать своевременный и полный сбор оплат по вверенным клиентам; Работать с договорами, счетами и закрывающими документами – своевременно подписывать, собирать, передавать в бухгалтерию, Претензионная работа, разрешение спорных и иных ситуаций/вопросов в рамках своей компетенции, сбор и передача необходимой информации, обеспечение бесперебойной и исправной работы с клиентом; Разрабатывать и администрировать меры по повышению производительности труда и повышению эффективности на вверенных проектах с клиентом; Отчетность - клиенту и руководству компании. Мы ожидаем: Релевантный опыт работы от 3 лет в сфере сервиса/продаж/производства, опыт в складской логистике – большое преимущество; Уверенный пользователь ПК, хорошее знание Excel, 1С, WMS (желательно); Грамотность устная и письменная; Клиентоориентированность, уверенное владение методами эффективного проведения переговоров; Аккуратность, быстрая обучаемость, ответственность, нацеленность на результат, активная жизненная позиция.",https://hh.ru/vacancy/124814177
Менеджер по продажам новых автомобилей ГАЗ (коммерческий транспорт),Группа компаний «АвтоМАШ»,150.0,450.0,,,,Нет опыта,ТК,5/2,,"бонус, транспорт","Консультирование клиентов по вопросам выбора автомобилей и дополнительных услуг по телефону и в автосалоне (входящий трафик), составление коммерческих предложений, сопровождение клиента на всех этапах сделки, знание технических характеристик автомобилей, цен и предоставляемых скидок, условий продаж при разных способах оплаты (наличные, кредит, лизинг) активные продажи приветствуются, заключение договоров купли-продажи.",https://hh.ru/vacancy/124820547
Ведущий менеджер продаж,МЦ прайм,60.0,,,,,Нет опыта,ТК,15/50,,,"Продажи происходят без личных встреч и командировок, наши главные инструменты – это мессенджеры и телефония. Вместе с вами в паре будет работать офис-менеджер, который возьмет на себя всю рутинную работу. Расширять свою клиентскую базу из предоставляемых источников (не нужно заниматься поиском контактов, сведений, ФИО и пр.)",https://hh.ru/vacancy/124853912
Менеджер по продажам (ИТ продукт),FriendWork,,,,,,От 1 года до 3 лет,ТК,5/2,,"бонус, бонусы, обучение","Активные продажи: холодные звонки, работа с входящими лидами. Проведение презентаций и демонстраций продукта для клиентов. Ведение сделок от первого контакта до успешного закрытия. Консультирование клиентов и подбор оптимальных решений. Работа в amoCRM: контроль воронки и управление базой клиентов. Мы ищем тебя, если у тебя есть: ✔ Опыт продаж в B2B от 1 года. ✔ Навыки ведения переговоров и презентаций. ✔ Умение работать в CRM (желательно amoCRM). ✔ Целеустремленность и желание зарабатывать. Будет плюсом: Опыт работы с HR-системами. Знание специфики малого и среднего бизнеса. Почему стоит присоединиться? Стабильный доход и прозрачная система мотивации. Гибкий график и комфортные условия работы. Дружная команда и корпоративные мероприятия. Готов к новым вызовам? Отправляй резюме и начни зарабатывать с нами! 🚀",https://hh.ru/vacancy/124971140
Менеджер по продажам (Входящие звонки),Центр ДНК Тест,85.0,,,,,От 1 года до 3 лет,ТК,"5/2, 2/2",,"форма, обучение, транспорт","ты научишься находить общий язык с любыми людьми. ОБУЧЕНИЕ И СТАЖИРОВКУ: индивидуальный карьерный план, обучение у лучших. ДРУЖЕСТВЕННУЮ АТМОСФЕРУ В КОЛЛЕКТИВЕ: новые знакомства, неравнодушные и отзывчивые руководители-наставники. Мы ждем от Вас: Грамотную и вежливую речь. Опыт в продажах или колл-центре от 1 года. Возможность работать с компьютера или ноутбука, стабильный интернет. Чем Вы будете заниматься? Принимать входящие звонки от заинтересованных клиентов из разных городов. Оформлять запись на прием в наши лабораторные центры. Консультировать по услугам лаборатории (сроки, цены, способы сдачи теста, образцы- хранение и транспортировка биоматериала). Работать по четко описанным бизнес-процессам (регламенты, инструкции и работающие скрипты). Работать в удобной CRM-системе. Присоединяйтесь к Компании-Лидеру на рынке ДНК-тестирования! Карьерный и профессиональный рост. Стабильная заработная плата без задержек. Ждем Ваших откликов!",https://hh.ru/vacancy/125247873
Менеджер по продажам (без поиска клиентов) Москва,Форесткэмп,180.0,300.0,,,'9-18,От 1 года до 3 лет,ТК,5/2,Еженедельно,"форма, обучение","Выезд по &quot;теплой&quot; заявке; Консультирование клиентов с целью заключения договоров на оказание услуг; Поиск оптимального решения в интересах клиентов компании и компании; Замер мягкой мебели; Определение стоимости работ; Предоставление информации и документов в офис (1 раз в неделю, офис находится по адресу: Ярославское шоссе 19с 1)",https://hh.ru/vacancy/121667219
Менеджер по продажам / Торговый представитель,Водяков Илья Петрович,500.0,,,,,От 1 года до 3 лет,ТК,"5/2, 6/1",Ежемесячно,"форма, подарки, обучение","холодный поиск клиентов (звонки, визиты) проведение замеров фасадов и других строений; консультации клиентов и заключение договоров на объекте.",https://hh.ru/vacancy/125141534
Помощник менеджера (без продаж),СТС,50.0,,,,,Нет опыта,ТК,5/2,,обучение,"Подготовка документов для поставки, спецификаций по заявкам от менеджеров. Взаимодействие в клиентами (информирование о ДЗ, сроках поставки и т.д.). ",https://hh.ru/vacancy/125280466
Менеджер по работе с клиентами,НАЙМАКС,100.0,,,,,От 1 года до 3 лет,ТК,5/2,,,"Полный цикл продаж: от приема заявок до отгрузки продукции Стратегическое планирование: разработка и реализация планов продаж Документооборот: ведение договоров, составление отчетности Аналитика продаж: мониторинг показателей, анализ эффективности Экспертная поддержка: глубокое понимание продукции компании Мы ожидаем от кандидата: Образование: среднее специальное/высшее + дополнительное бизнес-образование Опыт работы: от 5 лет в продажах технического оборудования Профессиональные навыки: Уверенное владение 1С Опыт работы с CRM-системами (преимущество) Знание технической документации Опыт работы с тендерной документацией Личные качества: Целеустремленность и амбициозность Стрессоустойчивость Коммуникабельность Самоорганизация Условия работы: Стабильный доход: оклад 40 000 руб. + премия (общий доход до 150 000 руб.) Оформление по ТК РФ",https://hh.ru/vacancy/125377729
Менеджер по продажам недвижимости,RS Group Development,250.0,360.0,,,,От 1 года до 3 лет,ТК,2/2,,,"Работа с входящим потоком клиентов; Ведение базы клиентов в CRM; Консультация клиентов по вопросу приобретения недвижимости в проект; Работа с возражениями; Бронирование недвижимости, подготовка и сопровождение сделки до завершения расчетов; Выполнение плана продаж; Подготовка отчетов в рамках своей деятельности; Выполнение поручений руководителя.",https://hh.ru/vacancy/125379787
Менеджер по оптовым продажам,Голд Пак,90.0,170.0,,,'9-18,От 1 года до 3 лет,ТК,5/2,2 раза в месяц,"ДМС, скидки, обучение","Увеличение и развитие своей клиентской базы; Проведение переговоров с клиентами (Телефонные продажи(80%) /выезды на встречи (не более 20%); Выполнение KPI; Построение эффективных, крепких, долгосрочных отношений с партнерами компании.",https://hh.ru/vacancy/125343453
Главный специалист по работе с клиентами,Ханты-Мансийский НПФ,,60.0,,,,Нет опыта,ТК,5/2,,,"Проведение встреч на территории бюджетных учреждений (Сургут, Сургутский р-н), заключение договоров, составление отчетности по итогам работы",https://hh.ru/vacancy/125412542
Менеджер по продажам на маркетплейсах,ГЛАВ ДРСУ,100.0,180.0,,,,От 1 года до 3 лет,ТК,5/2,,форма,"Полный цикл управления продажами на ключевых маркетплейсах (Wildberries, Ozon, Яндекс Маркет, Авито, всеинструменты) — от создания и ведения карточек товаров до анализа и отчетности. Разработка и реализация стратегии продвижения товаров и всего аккаунта. Настройка и оптимизация рекламных кампаний (WB Ads, Ozon Boost) для максимизации продаж и ROI. Работа с остатками, ценообразованием, контролем логистических процессов и участием в акциях маркетплейсов. Анализ рынка, конкурентов и ключевых показателей (оборот, маржинальность, конверсия) для принятия стратегических решений. Мы ждем, что ты: Имеешь опыт от 2-х лет успешной работы с маркетплейсами (обязательно укажи в отклике, с какими именно работал(а)). Детально разбираешься в алгоритмах и особенностях площадок (выдача, ранжирование, работа с отзывами). Имеешь успешный опыт запуска и продвижения товаров с использованием внутренней рекламы. Уверенно владеешь аналитикой: умеешь работать с данными, строить отчеты в Excel/Google Таблицах, считать unit-экономику. Видишь прямую связь между своей работой и финансовым результатом. Обладаешь высокой самоорганизацией, инициативностью и нацеленностью на результат.",https://hh.ru/vacancy/125340008
Менеджер по работе с клиентами,Пермский завод энергетического машиностроения,80.0,120.0,,,,От 1 года до 3 лет,ТК,5/2,,обучение,"Цель <highlighttext>менеджера</highlighttext> <highlighttext>по</highlighttext> <highlighttext>работе</highlighttext> <highlighttext>с</highlighttext> <highlighttext>клиентами</highlighttext> — поддерживать и развивать долгосрочные отношения с заказчиками, обеспечивая их удовлетворенность и лояльность. ",https://hh.ru/vacancy/125390232
Менеджер по продажам и работе с клиентами,ПолиКап,110.0,200.0,,,,От 1 года до 3 лет,ГПХ,5/2,,кофе,"Холодные звонки, да да у нас они работают! Средняя ЗП сотрудников 160 000 рублей. Обрабатывать входящий трафик Ведение СРМ Вести отчетность для РОПа",https://hh.ru/vacancy/125334764
Менеджер по оптовым продажам,Вентас Инжиниринг,100.0,,,,,От 1 года до 3 лет,ТК,5/2,,форма,"Оптовая продажа вентиляционного оборудования, комплектующих и расходных материалов, теплоизоляции из ВСК; Ведение существующей клиентской базы, поиск новых клиентов; Составление технико-коммерческих предложений; Выставление счетов, контроль над порядком товарно-сопроводительных документов; Сопровождение и согласование договоров, платёжных документов; Возможное участие в формирование ассортимента и ценовой политики компании;",https://hh.ru/vacancy/124295629
Менеджер по работе с клиентами,Экoпapк ДOM ЗEMЛЯHИHА,86.0,,,,,Нет опыта,ТК,5/10,,,"Принимать письма-заявки на проведение обучения; Распечатывать документы. Вносить данные в шаблоны договоров и коммерческих предложений; Вводить данные в систему учёта и оповещать о готовности документов; Отвечать на входящие телефонные звонки, их мало, давать пояснения звонившему (научим) или переключать на опытного специалиста; Ваш день может стать ещё интереснее, при наличии опыта, предложим работу с тендерами по 44-фз, в 1С, crm, ЭДО.",https://hh.ru/vacancy/124678200
Менеджер по работе с клиентами,Мегатрак,80.0,250.0,,,,Нет опыта,ТК,5/2,,,Разработка и внедрение стратегий по привлечению новых клиентов. Ведение и актуализация клиентской базы. Поддержание долгосрочных отношений с клиентами и обеспечение высокого уровня обслуживания. Анализ потребностей клиентов и предложение оптимальных решений. Сотрудничество с другими отделами для обеспечения качественного сервиса.,https://hh.ru/vacancy/125465444
Менеджер отдела продаж (без поиска клиентов),ДРС-Групп,120.0,180.0,,,,От 1 года до 3 лет,ТК,5/2,2 раза в месяц,"ДМС, форма, премии, обучение","Общаться с клиентами по телефону и в мессенджерах, рассказывать о наших услугах и заключать сделки. Клиентов искать не нужно, базу...",https://hh.ru/vacancy/124363513
Менеджер по работе с клиентами,Аудиторская группа компаний Правовест Аудит,,,,,'5-2,От 1 года до 3 лет,ТК,5/2,,"бонус, бонусы","Полное сопровождение клиента от стадии подписания договора до окончания аудиторской проверки (контроль сроков, координация процесса, консультации); Согласование коммерческих предложений, договоров, технических заданий; Перезаключение договоров после завершения аудита, работа на долгосрочное сотрудничество; Построение доверительных, стабильных отношений с клиентами; Периодическое “реанимирование” старых клиентов из наработанной базы; Погружение в специфику бизнеса клиента, помощь в подборе оптимальных решений; Работа в CRM (Битрикс24), контроль всех этапов сделки",https://hh.ru/vacancy/124760170
